deck_id,deck_url,mtgo_url,placement,players,placement_of,deck_file
774755,https://www.mtgtop8.com/event?e=75743&d=774755&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75743&d=774755&f=cEDH,1,20,1/20,..\data\mtgtop8\deck_774755.txt
774756,https://www.mtgtop8.com/event?e=75743&d=774756&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75743&d=774756&f=cEDH,2,20,2/20,..\data\mtgtop8\deck_774756.txt
774757,https://www.mtgtop8.com/event?e=75743&d=774757&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75743&d=774757&f=cEDH,3,20,3/20,..\data\mtgtop8\deck_774757.txt
774758,https://www.mtgtop8.com/event?e=75743&d=774758&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75743&d=774758&f=cEDH,3,20,3/20,..\data\mtgtop8\deck_774758.txt
774759,https://www.mtgtop8.com/event?e=75743&d=774759&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75743&d=774759&f=cEDH,5,20,5/20,..\data\mtgtop8\deck_774759.txt
774760,https://www.mtgtop8.com/event?e=75743&d=774760&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75743&d=774760&f=cEDH,5,20,5/20,..\data\mtgtop8\deck_774760.txt
774761,https://www.mtgtop8.com/event?e=75743&d=774761&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75743&d=774761&f=cEDH,5,20,5/20,..\data\mtgtop8\deck_774761.txt
774762,https://www.mtgtop8.com/event?e=75743&d=774762&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75743&d=774762&f=cEDH,5,20,5/20,..\data\mtgtop8\deck_774762.txt
774812,https://www.mtgtop8.com/event?e=75750&d=774812&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75750&d=774812&f=cEDH,1,16,1/16,..\data\mtgtop8\deck_774812.txt
774813,https://www.mtgtop8.com/event?e=75750&d=774813&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75750&d=774813&f=cEDH,2,16,2/16,..\data\mtgtop8\deck_774813.txt
774814,https://www.mtgtop8.com/event?e=75750&d=774814&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75750&d=774814&f=cEDH,3,16,3/16,..\data\mtgtop8\deck_774814.txt
774815,https://www.mtgtop8.com/event?e=75750&d=774815&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75750&d=774815&f=cEDH,5,16,5/16,..\data\mtgtop8\deck_774815.txt
774816,https://www.mtgtop8.com/event?e=75750&d=774816&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75750&d=774816&f=cEDH,5,16,5/16,..\data\mtgtop8\deck_774816.txt
774817,https://www.mtgtop8.com/event?e=75750&d=774817&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75750&d=774817&f=cEDH,5,16,5/16,..\data\mtgtop8\deck_774817.txt
774818,https://www.mtgtop8.com/event?e=75750&d=774818&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75750&d=774818&f=cEDH,5,16,5/16,..\data\mtgtop8\deck_774818.txt
774933,https://www.mtgtop8.com/event?e=75766&d=774933&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75766&d=774933&f=cEDH,1,36,1/36,..\data\mtgtop8\deck_774933.txt
774934,https://www.mtgtop8.com/event?e=75766&d=774934&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75766&d=774934&f=cEDH,2,36,2/36,..\data\mtgtop8\deck_774934.txt
774935,https://www.mtgtop8.com/event?e=75766&d=774935&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75766&d=774935&f=cEDH,3,36,3/36,..\data\mtgtop8\deck_774935.txt
774936,https://www.mtgtop8.com/event?e=75766&d=774936&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75766&d=774936&f=cEDH,3,36,3/36,..\data\mtgtop8\deck_774936.txt
774937,https://www.mtgtop8.com/event?e=75766&d=774937&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75766&d=774937&f=cEDH,5,36,5/36,..\data\mtgtop8\deck_774937.txt
774938,https://www.mtgtop8.com/event?e=75766&d=774938&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75766&d=774938&f=cEDH,5,36,5/36,..\data\mtgtop8\deck_774938.txt
774939,https://www.mtgtop8.com/event?e=75766&d=774939&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75766&d=774939&f=cEDH,5,36,5/36,..\data\mtgtop8\deck_774939.txt
774940,https://www.mtgtop8.com/event?e=75766&d=774940&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75766&d=774940&f=cEDH,5,36,5/36,..\data\mtgtop8\deck_774940.txt
774765,https://www.mtgtop8.com/event?e=75745&d=774765&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75745&d=774765&f=cEDH,1,90,1/90,..\data\mtgtop8\deck_774765.txt
774766,https://www.mtgtop8.com/event?e=75745&d=774766&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75745&d=774766&f=cEDH,2,90,2/90,..\data\mtgtop8\deck_774766.txt
774767,https://www.mtgtop8.com/event?e=75745&d=774767&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75745&d=774767&f=cEDH,3,90,3/90,..\data\mtgtop8\deck_774767.txt
774768,https://www.mtgtop8.com/event?e=75745&d=774768&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75745&d=774768&f=cEDH,3,90,3/90,..\data\mtgtop8\deck_774768.txt
774769,https://www.mtgtop8.com/event?e=75745&d=774769&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75745&d=774769&f=cEDH,5,90,5/90,..\data\mtgtop8\deck_774769.txt
774770,https://www.mtgtop8.com/event?e=75745&d=774770&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75745&d=774770&f=cEDH,5,90,5/90,..\data\mtgtop8\deck_774770.txt
774771,https://www.mtgtop8.com/event?e=75745&d=774771&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75745&d=774771&f=cEDH,5,90,5/90,..\data\mtgtop8\deck_774771.txt
774772,https://www.mtgtop8.com/event?e=75745&d=774772&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75745&d=774772&f=cEDH,5,90,5/90,..\data\mtgtop8\deck_774772.txt
774773,https://www.mtgtop8.com/event?e=75745&d=774773&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75745&d=774773&f=cEDH,9,90,9/90,..\data\mtgtop8\deck_774773.txt
774774,https://www.mtgtop8.com/event?e=75745&d=774774&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75745&d=774774&f=cEDH,9,90,9/90,..\data\mtgtop8\deck_774774.txt
774775,https://www.mtgtop8.com/event?e=75745&d=774775&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75745&d=774775&f=cEDH,9,90,9/90,..\data\mtgtop8\deck_774775.txt
774776,https://www.mtgtop8.com/event?e=75745&d=774776&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75745&d=774776&f=cEDH,9,90,9/90,..\data\mtgtop8\deck_774776.txt
774777,https://www.mtgtop8.com/event?e=75745&d=774777&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75745&d=774777&f=cEDH,9,90,9/90,..\data\mtgtop8\deck_774777.txt
774778,https://www.mtgtop8.com/event?e=75745&d=774778&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75745&d=774778&f=cEDH,9,90,9/90,..\data\mtgtop8\deck_774778.txt
774779,https://www.mtgtop8.com/event?e=75745&d=774779&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75745&d=774779&f=cEDH,9,90,9/90,..\data\mtgtop8\deck_774779.txt
774780,https://www.mtgtop8.com/event?e=75745&d=774780&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75745&d=774780&f=cEDH,9,90,9/90,..\data\mtgtop8\deck_774780.txt
774723,https://www.mtgtop8.com/event?e=75736&d=774723&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75736&d=774723&f=cEDH,2,16,2/16,..\data\mtgtop8\deck_774723.txt
774724,https://www.mtgtop8.com/event?e=75736&d=774724&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75736&d=774724&f=cEDH,3,16,3/16,..\data\mtgtop8\deck_774724.txt
774725,https://www.mtgtop8.com/event?e=75736&d=774725&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75736&d=774725&f=cEDH,5,16,5/16,..\data\mtgtop8\deck_774725.txt
774726,https://www.mtgtop8.com/event?e=75736&d=774726&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75736&d=774726&f=cEDH,5,16,5/16,..\data\mtgtop8\deck_774726.txt
774788,https://www.mtgtop8.com/event?e=75747&d=774788&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75747&d=774788&f=cEDH,1,22,1/22,..\data\mtgtop8\deck_774788.txt
774789,https://www.mtgtop8.com/event?e=75747&d=774789&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75747&d=774789&f=cEDH,2,22,2/22,..\data\mtgtop8\deck_774789.txt
774790,https://www.mtgtop8.com/event?e=75747&d=774790&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75747&d=774790&f=cEDH,3,22,3/22,..\data\mtgtop8\deck_774790.txt
774791,https://www.mtgtop8.com/event?e=75747&d=774791&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75747&d=774791&f=cEDH,3,22,3/22,..\data\mtgtop8\deck_774791.txt
774792,https://www.mtgtop8.com/event?e=75747&d=774792&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75747&d=774792&f=cEDH,5,22,5/22,..\data\mtgtop8\deck_774792.txt
774793,https://www.mtgtop8.com/event?e=75747&d=774793&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75747&d=774793&f=cEDH,5,22,5/22,..\data\mtgtop8\deck_774793.txt
774794,https://www.mtgtop8.com/event?e=75747&d=774794&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75747&d=774794&f=cEDH,5,22,5/22,..\data\mtgtop8\deck_774794.txt
774795,https://www.mtgtop8.com/event?e=75747&d=774795&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75747&d=774795&f=cEDH,5,22,5/22,..\data\mtgtop8\deck_774795.txt
774957,https://www.mtgtop8.com/event?e=75768&d=774957&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75768&d=774957&f=cEDH,1,28,1/28,..\data\mtgtop8\deck_774957.txt
774958,https://www.mtgtop8.com/event?e=75768&d=774958&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75768&d=774958&f=cEDH,2,28,2/28,..\data\mtgtop8\deck_774958.txt
774959,https://www.mtgtop8.com/event?e=75768&d=774959&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75768&d=774959&f=cEDH,3,28,3/28,..\data\mtgtop8\deck_774959.txt
774960,https://www.mtgtop8.com/event?e=75768&d=774960&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75768&d=774960&f=cEDH,3,28,3/28,..\data\mtgtop8\deck_774960.txt
774961,https://www.mtgtop8.com/event?e=75768&d=774961&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75768&d=774961&f=cEDH,5,28,5/28,..\data\mtgtop8\deck_774961.txt
774962,https://www.mtgtop8.com/event?e=75768&d=774962&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75768&d=774962&f=cEDH,5,28,5/28,..\data\mtgtop8\deck_774962.txt
774963,https://www.mtgtop8.com/event?e=75768&d=774963&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75768&d=774963&f=cEDH,5,28,5/28,..\data\mtgtop8\deck_774963.txt
774964,https://www.mtgtop8.com/event?e=75768&d=774964&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75768&d=774964&f=cEDH,5,28,5/28,..\data\mtgtop8\deck_774964.txt
774941,https://www.mtgtop8.com/event?e=75767&d=774941&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75767&d=774941&f=cEDH,1,33,1/33,..\data\mtgtop8\deck_774941.txt
774942,https://www.mtgtop8.com/event?e=75767&d=774942&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75767&d=774942&f=cEDH,2,33,2/33,..\data\mtgtop8\deck_774942.txt
774943,https://www.mtgtop8.com/event?e=75767&d=774943&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75767&d=774943&f=cEDH,3,33,3/33,..\data\mtgtop8\deck_774943.txt
774944,https://www.mtgtop8.com/event?e=75767&d=774944&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75767&d=774944&f=cEDH,3,33,3/33,..\data\mtgtop8\deck_774944.txt
774945,https://www.mtgtop8.com/event?e=75767&d=774945&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75767&d=774945&f=cEDH,5,33,5/33,..\data\mtgtop8\deck_774945.txt
774946,https://www.mtgtop8.com/event?e=75767&d=774946&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75767&d=774946&f=cEDH,5,33,5/33,..\data\mtgtop8\deck_774946.txt
774947,https://www.mtgtop8.com/event?e=75767&d=774947&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75767&d=774947&f=cEDH,5,33,5/33,..\data\mtgtop8\deck_774947.txt
774948,https://www.mtgtop8.com/event?e=75767&d=774948&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75767&d=774948&f=cEDH,5,33,5/33,..\data\mtgtop8\deck_774948.txt
774949,https://www.mtgtop8.com/event?e=75767&d=774949&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75767&d=774949&f=cEDH,9,33,9/33,..\data\mtgtop8\deck_774949.txt
774950,https://www.mtgtop8.com/event?e=75767&d=774950&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75767&d=774950&f=cEDH,9,33,9/33,..\data\mtgtop8\deck_774950.txt
774951,https://www.mtgtop8.com/event?e=75767&d=774951&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75767&d=774951&f=cEDH,9,33,9/33,..\data\mtgtop8\deck_774951.txt
774952,https://www.mtgtop8.com/event?e=75767&d=774952&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75767&d=774952&f=cEDH,9,33,9/33,..\data\mtgtop8\deck_774952.txt
774953,https://www.mtgtop8.com/event?e=75767&d=774953&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75767&d=774953&f=cEDH,9,33,9/33,..\data\mtgtop8\deck_774953.txt
774954,https://www.mtgtop8.com/event?e=75767&d=774954&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75767&d=774954&f=cEDH,9,33,9/33,..\data\mtgtop8\deck_774954.txt
774955,https://www.mtgtop8.com/event?e=75767&d=774955&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75767&d=774955&f=cEDH,9,33,9/33,..\data\mtgtop8\deck_774955.txt
774956,https://www.mtgtop8.com/event?e=75767&d=774956&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75767&d=774956&f=cEDH,9,33,9/33,..\data\mtgtop8\deck_774956.txt
774796,https://www.mtgtop8.com/event?e=75748&d=774796&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75748&d=774796&f=cEDH,1,27,1/27,..\data\mtgtop8\deck_774796.txt
774797,https://www.mtgtop8.com/event?e=75748&d=774797&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75748&d=774797&f=cEDH,2,27,2/27,..\data\mtgtop8\deck_774797.txt
774798,https://www.mtgtop8.com/event?e=75748&d=774798&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75748&d=774798&f=cEDH,3,27,3/27,..\data\mtgtop8\deck_774798.txt
774799,https://www.mtgtop8.com/event?e=75748&d=774799&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75748&d=774799&f=cEDH,3,27,3/27,..\data\mtgtop8\deck_774799.txt
774800,https://www.mtgtop8.com/event?e=75748&d=774800&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75748&d=774800&f=cEDH,5,27,5/27,..\data\mtgtop8\deck_774800.txt
774801,https://www.mtgtop8.com/event?e=75748&d=774801&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75748&d=774801&f=cEDH,5,27,5/27,..\data\mtgtop8\deck_774801.txt
774802,https://www.mtgtop8.com/event?e=75748&d=774802&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75748&d=774802&f=cEDH,5,27,5/27,..\data\mtgtop8\deck_774802.txt
774803,https://www.mtgtop8.com/event?e=75748&d=774803&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75748&d=774803&f=cEDH,5,27,5/27,..\data\mtgtop8\deck_774803.txt
774781,https://www.mtgtop8.com/event?e=75746&d=774781&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75746&d=774781&f=cEDH,1,16,1/16,..\data\mtgtop8\deck_774781.txt
774782,https://www.mtgtop8.com/event?e=75746&d=774782&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75746&d=774782&f=cEDH,2,16,2/16,..\data\mtgtop8\deck_774782.txt
774783,https://www.mtgtop8.com/event?e=75746&d=774783&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75746&d=774783&f=cEDH,3,16,3/16,..\data\mtgtop8\deck_774783.txt
774784,https://www.mtgtop8.com/event?e=75746&d=774784&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75746&d=774784&f=cEDH,5,16,5/16,..\data\mtgtop8\deck_774784.txt
774785,https://www.mtgtop8.com/event?e=75746&d=774785&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75746&d=774785&f=cEDH,5,16,5/16,..\data\mtgtop8\deck_774785.txt
774786,https://www.mtgtop8.com/event?e=75746&d=774786&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75746&d=774786&f=cEDH,5,16,5/16,..\data\mtgtop8\deck_774786.txt
774787,https://www.mtgtop8.com/event?e=75746&d=774787&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75746&d=774787&f=cEDH,5,16,5/16,..\data\mtgtop8\deck_774787.txt
774707,https://www.mtgtop8.com/event?e=75734&d=774707&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75734&d=774707&f=cEDH,1,15,1/15,..\data\mtgtop8\deck_774707.txt
774708,https://www.mtgtop8.com/event?e=75734&d=774708&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75734&d=774708&f=cEDH,2,15,2/15,..\data\mtgtop8\deck_774708.txt
774709,https://www.mtgtop8.com/event?e=75734&d=774709&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75734&d=774709&f=cEDH,3,15,3/15,..\data\mtgtop8\deck_774709.txt
774710,https://www.mtgtop8.com/event?e=75734&d=774710&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75734&d=774710&f=cEDH,3,15,3/15,..\data\mtgtop8\deck_774710.txt
774711,https://www.mtgtop8.com/event?e=75734&d=774711&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75734&d=774711&f=cEDH,5,15,5/15,..\data\mtgtop8\deck_774711.txt
774712,https://www.mtgtop8.com/event?e=75734&d=774712&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75734&d=774712&f=cEDH,5,15,5/15,..\data\mtgtop8\deck_774712.txt
774713,https://www.mtgtop8.com/event?e=75734&d=774713&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75734&d=774713&f=cEDH,5,15,5/15,..\data\mtgtop8\deck_774713.txt
774714,https://www.mtgtop8.com/event?e=75734&d=774714&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75734&d=774714&f=cEDH,5,15,5/15,..\data\mtgtop8\deck_774714.txt
774926,https://www.mtgtop8.com/event?e=75765&d=774926&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75765&d=774926&f=cEDH,2,32,2/32,..\data\mtgtop8\deck_774926.txt
774927,https://www.mtgtop8.com/event?e=75765&d=774927&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75765&d=774927&f=cEDH,3,32,3/32,..\data\mtgtop8\deck_774927.txt
774928,https://www.mtgtop8.com/event?e=75765&d=774928&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75765&d=774928&f=cEDH,3,32,3/32,..\data\mtgtop8\deck_774928.txt
774929,https://www.mtgtop8.com/event?e=75765&d=774929&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75765&d=774929&f=cEDH,5,32,5/32,..\data\mtgtop8\deck_774929.txt
774930,https://www.mtgtop8.com/event?e=75765&d=774930&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75765&d=774930&f=cEDH,5,32,5/32,..\data\mtgtop8\deck_774930.txt
774931,https://www.mtgtop8.com/event?e=75765&d=774931&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75765&d=774931&f=cEDH,5,32,5/32,..\data\mtgtop8\deck_774931.txt
774932,https://www.mtgtop8.com/event?e=75765&d=774932&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75765&d=774932&f=cEDH,5,32,5/32,..\data\mtgtop8\deck_774932.txt
774753,https://www.mtgtop8.com/event?e=75742&d=774753&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75742&d=774753&f=cEDH,1,13,1/13,..\data\mtgtop8\deck_774753.txt
774754,https://www.mtgtop8.com/event?e=75742&d=774754&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75742&d=774754&f=cEDH,2,13,2/13,..\data\mtgtop8\deck_774754.txt
773786,https://www.mtgtop8.com/event?e=75607&d=773786&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75607&d=773786&f=cEDH,1,32,1/32,..\data\mtgtop8\deck_773786.txt
773787,https://www.mtgtop8.com/event?e=75607&d=773787&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75607&d=773787&f=cEDH,2,32,2/32,..\data\mtgtop8\deck_773787.txt
773788,https://www.mtgtop8.com/event?e=75607&d=773788&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75607&d=773788&f=cEDH,3,32,3/32,..\data\mtgtop8\deck_773788.txt
773789,https://www.mtgtop8.com/event?e=75607&d=773789&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75607&d=773789&f=cEDH,3,32,3/32,..\data\mtgtop8\deck_773789.txt
773790,https://www.mtgtop8.com/event?e=75607&d=773790&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75607&d=773790&f=cEDH,5,32,5/32,..\data\mtgtop8\deck_773790.txt
773791,https://www.mtgtop8.com/event?e=75607&d=773791&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75607&d=773791&f=cEDH,5,32,5/32,..\data\mtgtop8\deck_773791.txt
773792,https://www.mtgtop8.com/event?e=75607&d=773792&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75607&d=773792&f=cEDH,5,32,5/32,..\data\mtgtop8\deck_773792.txt
773793,https://www.mtgtop8.com/event?e=75607&d=773793&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75607&d=773793&f=cEDH,5,32,5/32,..\data\mtgtop8\deck_773793.txt
773999,https://www.mtgtop8.com/event?e=75638&d=773999&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75638&d=773999&f=cEDH,1,24,1/24,..\data\mtgtop8\deck_773999.txt
774000,https://www.mtgtop8.com/event?e=75638&d=774000&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75638&d=774000&f=cEDH,2,24,2/24,..\data\mtgtop8\deck_774000.txt
774001,https://www.mtgtop8.com/event?e=75638&d=774001&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75638&d=774001&f=cEDH,3,24,3/24,..\data\mtgtop8\deck_774001.txt
774002,https://www.mtgtop8.com/event?e=75638&d=774002&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75638&d=774002&f=cEDH,3,24,3/24,..\data\mtgtop8\deck_774002.txt
774003,https://www.mtgtop8.com/event?e=75638&d=774003&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75638&d=774003&f=cEDH,5,24,5/24,..\data\mtgtop8\deck_774003.txt
774004,https://www.mtgtop8.com/event?e=75638&d=774004&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75638&d=774004&f=cEDH,5,24,5/24,..\data\mtgtop8\deck_774004.txt
774005,https://www.mtgtop8.com/event?e=75638&d=774005&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75638&d=774005&f=cEDH,5,24,5/24,..\data\mtgtop8\deck_774005.txt
774006,https://www.mtgtop8.com/event?e=75638&d=774006&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75638&d=774006&f=cEDH,5,24,5/24,..\data\mtgtop8\deck_774006.txt
774007,https://www.mtgtop8.com/event?e=75639&d=774007&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75639&d=774007&f=cEDH,1,25,1/25,..\data\mtgtop8\deck_774007.txt
774008,https://www.mtgtop8.com/event?e=75639&d=774008&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75639&d=774008&f=cEDH,2,25,2/25,..\data\mtgtop8\deck_774008.txt
774009,https://www.mtgtop8.com/event?e=75639&d=774009&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75639&d=774009&f=cEDH,3,25,3/25,..\data\mtgtop8\deck_774009.txt
774010,https://www.mtgtop8.com/event?e=75639&d=774010&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75639&d=774010&f=cEDH,5,25,5/25,..\data\mtgtop8\deck_774010.txt
774011,https://www.mtgtop8.com/event?e=75639&d=774011&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75639&d=774011&f=cEDH,5,25,5/25,..\data\mtgtop8\deck_774011.txt
774012,https://www.mtgtop8.com/event?e=75639&d=774012&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75639&d=774012&f=cEDH,5,25,5/25,..\data\mtgtop8\deck_774012.txt
774013,https://www.mtgtop8.com/event?e=75639&d=774013&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75639&d=774013&f=cEDH,5,25,5/25,..\data\mtgtop8\deck_774013.txt
773377,https://www.mtgtop8.com/event?e=75553&d=773377&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75553&d=773377&f=cEDH,1,15,1/15,..\data\mtgtop8\deck_773377.txt
773378,https://www.mtgtop8.com/event?e=75553&d=773378&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75553&d=773378&f=cEDH,2,15,2/15,..\data\mtgtop8\deck_773378.txt
773379,https://www.mtgtop8.com/event?e=75553&d=773379&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75553&d=773379&f=cEDH,3,15,3/15,..\data\mtgtop8\deck_773379.txt
773380,https://www.mtgtop8.com/event?e=75553&d=773380&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75553&d=773380&f=cEDH,3,15,3/15,..\data\mtgtop8\deck_773380.txt
773381,https://www.mtgtop8.com/event?e=75553&d=773381&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75553&d=773381&f=cEDH,5,15,5/15,..\data\mtgtop8\deck_773381.txt
773382,https://www.mtgtop8.com/event?e=75553&d=773382&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75553&d=773382&f=cEDH,5,15,5/15,..\data\mtgtop8\deck_773382.txt
773383,https://www.mtgtop8.com/event?e=75553&d=773383&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75553&d=773383&f=cEDH,5,15,5/15,..\data\mtgtop8\deck_773383.txt
773384,https://www.mtgtop8.com/event?e=75553&d=773384&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75553&d=773384&f=cEDH,5,15,5/15,..\data\mtgtop8\deck_773384.txt
773642,https://www.mtgtop8.com/event?e=75584&d=773642&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=75584&d=773642&f=cEDH,1,16,1/16,..\data\mtgtop8\deck_773642.txt
